
365,ARGANIL,2019-11-01 03:20:00,6,1857.55,11.12
366,ARGANIL,2019-11-01 03:20:00,7,1687.15385,10.77368
367,ARGANIL,2019-11-01 03:20:00,8,1537.825,10.3359
368,ARGANIL,2019-11-01 03:20:00,9,1584.75,10.47
369,ARGANIL,2019-11-01 03:20:00,10,1729.3,10.85526
370,ARGANIL,2019-11-01 03:20:00,11,1555.825,10.19737
371,ARGANIL,2019-11-01 03:20:00,12,1547.15,10.23333
372,ARGANIL,2019-11-01 03:20:00,13,1636.1,10.545
373,ARGANIL,2019-11-01 03:20:00,14,1624.7,10.56579
374,ARGANIL,2019-11-01 03:20:00,15,1428.275,9.57
375,ARGANIL,2019-11-01 03:20:00,16,1224.55,9.18974
376,ARGANIL,2019-11-01 03:20:00,17,986.5,8.31081
377,ARGANIL,2019-11-01 03:20:00,18,988.475,8.62105
378,ARGANIL,2019-11-01 03:30:00,1,1788.05,11.1641
379,ARGANIL,2019-11-01 03:30:00,2,1638.825,10.66389
380,ARGANIL,2019-11-01 03:30:00,3,1836.625,10.85263
381,ARGANIL,2019-11-01 03:30:00,4,1777.6,10.895
382,ARGANIL,2019-11-01 03:30:00,5,1667.23077,10.15263
383,ARGANIL,2019-11-01 03:30:00,6,1749.05,10.45128
384,ARGANIL,2019-11-01 03:30:00,7,1652.875,10.34474
385,ARGANIL,2019-11-01 03:30:00,8,1642.45,10.55789
386,ARGANIL,2019-11-01 03:30:00,9,1553.74359,10.42308
387,ARGANIL,2019-11-01 03:30:00,10,1931.825,11.18205
388,ARGANIL,2019-11-01 03:30:00,11,1862.95,10.96316
389,ARGANIL,2019-11-01 03:30:00,12,1696.275,10.67105
390,ARGANIL,2019-11-01 03:30:00,13,1536.25,10.165
391,ARGANIL,2019-11-01 03:30:00,14,1159.025,9.27
392,ARGANIL,2019-11-01 03:30:00,15,1289.75,9.47692
393,ARGANIL,2019-11-01 03:30:00,16,1119.825,8.93846
394,ARGANIL,2019-11-01 03:30:00,17,954.79487,8.2875
395,ARGANIL,2019-11-01 03:30:00,18,968.825,8.42895
396,ARGANIL,2019-11-01 03:40:00,1,1613.875,10.48974
397,ARGANIL,2019-11-01 03:40:00,2,1367.8,9.70513
398,ARGANIL,2019-11-01 03:40:00,3,1451.10256,10.13784
399,ARGANIL,2019-11-01 03:40:00,4,1516.7,10.15
400,ARGANIL,2019-11-01 03:40:00,5,1670.875,10.46486
401,ARGANIL,2019-11-01 03:40:00,6,1556.125,10.3425
402,ARGANIL,2019-11-01 03:40:00,7,1462.475,10.10278
403,ARGANIL,2019-11-01 03:40:00,8,1409.05,9.95405
404,ARGANIL,2019-11-01 03:40:00,9,1650.225,10.5
405,ARGANIL,2019-11-01 03:40:00,10,1720.425,10.4625
406,ARGANIL,2019-11-01 03:40:00,11,1476.65,10.2
407,ARGANIL,2019-11-01 03:40:00,12,1557.925,10.28462
408,ARGANIL,2019-11-01 03:40:00,13,1459.475,9.65789
409,ARGANIL,2019-11-01 03:40:00,14,1260.95,9.55946
410,ARGANIL,2019-11-01 03:40:00,15,1170.65,9.16111
411,ARGANIL,2019-11-01 03:40:00,16,1140.425,8.98718
412,ARGANIL,2019-11-01 03:40:00,17,969.6,8.35
413,ARGANIL,2019-11-01 03:40:00,18,781.525,8.1
414,ARGANIL,2019-11-01 03:50:00,1,1598.86842,10.56667
415,ARGANIL,2019-11-01 03:50:00,2,1455.175,10.14865
416,ARGANIL,2019-11-01 03:50:00,3,1519.64103,10.06571
417,ARGANIL,2019-11-01 03:50:00,4,1574.4,10.03784
418,ARGANIL,2019-11-01 03:50:00,5,1573.66667,10.25135
419,ARGANIL,2019-11-01 03:50:00,6,1660.725,10.35263
420,ARGANIL,2019-11-01 03:50:00,7,1482.475,10.17027
421,ARGANIL,2019-11-01 03:50:00,8,1540.475,10.28611
422,ARGANIL,2019-11-01 03:50:00,9,1350.15,9.93158
423,ARGANIL,2019-11-01 03:50:00,10,1391.05,9.94722
424,ARGANIL,2019-11-01 03:50:00,11,1423.8,9.925
425,ARGANIL,2019-11-01 03:50:00,12,1399.45,9.68718
426,ARGANIL,2019-11-01 03:50:00,13,1357.7,9.51579
427,ARGANIL,2019-11-01 03:50:00,14,1136.975,9.03243
428,ARGANIL,2019-11-01 03:50:00,15,1279.85,9.19444
429,ARGANIL,2019-11-01 03:50:00,16,1285.875,9.59429
430,ARGANIL,2019-11-01 03:50:00,17,1303.38462,9.05128
431,ARGANIL,2019-11-01 03:50:00,18,1106.55,8.83684
432,ARGANIL,2019-11-01 04:00:00,1,1698.8,10.80833
433,ARGANIL,2019-11-01 04:00:00,2,1598.5641,10.6027
434,ARGANIL,2019-11-01 04:00:00,3,1625.2,10.49474
435,ARGANIL,2019-11-01 04:00:00,4,1616.05,10.35385
436,ARGANIL,2019-11-01 04:00:00,5,1696.23077,10.48684
437,ARGANIL,2019-11-01 04:00:00,6,1638.875,10.18158
438,ARGANIL,2019-11-01 04:00:00,7,1414.825,9.74865
439,ARGANIL,2019-11-01 04:00:00,8,1307.475,9.49474
440,ARGANIL,2019-11-01 04:00:00,9,1223.675,9.41892
441,ARGANIL,2019-11-01 04:00:00,10,1607.25,10.45
442,ARGANIL,2019-11-01 04:00:00,11,1591.025,10.425
443,ARGANIL,2019-11-01 04:00:00,12,1426.175,9.89744
444,ARGANIL,2019-11-01 04:00:00,13,1321.275,9.38919
445,ARGANIL,2019-11-01 04:00:00,14,1020.8,8.85897
446,ARGANIL,2019-11-01 04:00:00,15,1384.375,9.56923
447,ARGANIL,2019-11-01 04:00:00,16,1325.0,9.38421
448,ARGANIL,2019-11-01 04:00:00,17,1190.38462,8.80811
449,ARGANIL,2019-11-01 04:00:00,18,1049.975,8.60263
450,ARGANIL,2019-11-01 04:10:00,1,1406.61538,10.15263
